geneid,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R
gene_3497,0.187476285,0,2.428800114,0,0.009227299,0,1.837595371,0,-0.41935439,0,-1.951730212,0,-0.046516425,0,1.952281236,0,1.609935431,0
gene_12103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.298171511,0,2.907386437,0
gene_16223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.153222163,0,2.760922839,0
gene_15461,0,0,1.184855904,0,0.133769571,0,0,0,0,0,0,0,0,0,1.992340092,0,1.658918656,0
gene_18552,-0.470524417,0,-0.619963836,0,0.143124036,0,-0.217184731,0,0.250899926,0,0.388644114,0,0.644876938,0,2.540917813,0,1.735336825,0
gene_11828,0.084486572,0,-2.003059653,0,-0.434409798,0,2.954400404,0,4.072915295,0,0.384242589,0,-1.17877044,0,1.058296869,0,2.894280655,0
gene_7304,-0.07936955,0,-1.39993649,0,-0.132611097,0,1.455583807,2.436466417,2.0467768,0,0.401617103,0,0.309134534,0,1.319529514,0,1.027020551,0
gene_11870,0.017190287,0,0.891302391,0,0.198391955,0,1.019515463,0,0.779517522,0,-0.223567256,0,-0.555554468,0,1.142864964,0,1.525780591,0
gene_4817,0,0,0,0,0,0,2.560089907,0,0,0,-1.928952222,0,0,0,2.342292811,0,2.020907796,0
gene_3835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.130009107,0,2.756013833,0
gene_14267,-0.625796601,0,0.181920554,0,0.593083835,0,0.238175638,0,-1.60812231,0,-1.230625176,0,0.528501347,0,1.89244439,0,1.303360142,0
gene_13594,0.156204399,0,0,0,-0.129966013,0,0,0,3.151148179,0,2.010890073,0,0,0,1.588243275,0,1.335107785,0
gene_12189,0.06655958,0,-1.660584044,0,-0.17046124,0,3.53809236,0,4.632549629,0,0.581332875,0,0.668416483,0,2.330346656,0,1.305064806,0
gene_11333,-0.176689767,0,-1.338460962,0,0,0,0,0,0,0,0,0,0,0,1.785708788,0,1.49578109,0
gene_11102,0.156212043,0,1.14654734,0,-0.001527257,0,0,0,0,0,0,0,0,0,1.771933839,0,1.484747211,0
gene_11693,-0.112954154,0,-1.009146993,0,-0.066986536,0,-0.191769848,0,1.618696577,0,0.739378431,0,-1.205604371,0,2.05018885,0,3.452487792,0
gene_12521,-0.160191559,0,-1.182113273,0,0,0,0,0,0,0,0,0,0,0,1.771933839,0,1.484747211,0
gene_87,0.184251626,0,0.649161908,0,-0.068692828,0,0.087312955,0,-1.064384473,0,-0.635748727,0,-0.397393773,0,1.726157357,0,1.931194675,0
gene_753,-0.125346037,0,-0.086327891,0,0.040759776,0,0.213550351,0,0.067440663,0,-0.147706697,0,-0.288225857,0,-0.025945097,2.239756392,0.222785921,1.802259607
gene_13611,-0.224598546,0,-0.475144878,0,0.09160323,0,0.966493617,0,0.32847094,0,-0.567515517,0,-0.022113698,0,-0.226068723,2.823494003,-0.239697562,3.067515926
gene_12586,-0.234607806,0,-0.341910377,0,-0.103368997,0,-0.313728412,0,-0.181885776,0,0.131717518,0,0.089336143,0,0.156446314,2.23185763,0.026825039,2.359407005
gene_6293,0.180689841,0,-0.328810376,0,-0.457942495,0,-0.879218715,0,-0.814105414,0,0.060433751,0,0.169745398,0,-0.001391195,2.20892055,-0.212590478,3.826738299
gene_6545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.818884692,0,2.235784845
gene_5083,-0.13866849,0,0.063510024,0,0.205268705,0,0.313387298,0,0.329689555,0,0.011596839,0,0.453475219,1.231841073,1.104192396,0,0.605612224,0
gene_16761,-0.456620529,0,-0.129614878,0,0.322731198,0,0.104161129,0,0.330373974,0,0.223360678,0,1.305822749,0,1.680504273,0,0.326156197,0
gene_3636,-0.155812135,0,0.099730568,0,0.209073129,0,-0.151851482,0,0.746016041,0,0.860498539,0,2.54026246,0,1.894973095,0,-0.7316455,0
gene_2462,0.751896311,0,0.881262099,0,0.108088676,0,1.51739393,0,1.226962859,0,-0.29305894,0,1.098458711,0,2.039984812,0,0.894181161,0
gene_13029,0.471472728,0,0.073721202,0,-0.377602521,0,0.710447964,0,0.91119441,0,0.202090377,0,0.680931453,0,1.238241701,0,0.514729328,0
gene_15090,-0.094294001,0,0.130011064,0,0.225626694,0,0.77227476,0,0.58543011,0,-0.189561341,0,0.676448823,0,1.086672797,0,0.36071008,0
gene_5326,0.157021804,0,0.408770424,0,0.237860461,0,-0.273772679,0,-0.346382557,0,-0.079031571,0,0.768354688,0,1.050716837,0,0.23712605,0
gene_11838,0.535295273,0,-0.507374093,0,-0.733010726,0,0.285330918,0,0.205867578,0,-0.069925397,0,1.345262944,0,1.495962073,0,0.0838241,0
gene_16474,-0.277819639,0,-0.488774456,0,-0.125939273,0,-0.02068427,0,-0.491182901,0,-0.470232396,0,0.474883237,0,1.428786821,0,0.883889683,0
gene_10626,0.251947618,0,0.173243935,0,-0.081429649,0,0.195746949,0,0.380664451,0,0.182066779,0,0.48164932,0,1.139509681,0,0.606370508,0
gene_14391,0.627765884,0,0.240692903,0,-0.315032334,0,0.344049277,0,-0.062659123,0,-0.426572268,0,0.275186857,0,1.068940199,0,0.74875767,0
gene_8871,0.507058256,0,1.476939131,0,0.406282323,0,2.600467627,0,1.449187849,0,-1.212689524,0,1.075155128,0,1.612515001,0,0.483579526,0
gene_8885,0.309867259,0,0.396298117,0,0.071393931,0,0.065125864,0,-0.078024338,0,-0.147064376,0,0.565195243,0,1.38667383,0,0.775964871,0
gene_12830,-0.200247401,0,-0.283606285,0,0.012676187,0,0.637609785,0,0.08795031,0,-0.513366538,0,0.867169724,0,1.444137779,0,0.520032099,0
gene_13787,1.233881405,0,0.931097257,0,-0.403990291,0,0.106392638,0,0.131514902,0,0.008766241,0,1.503066559,0,1.555942589,0,-0.071007944,0
gene_1809,0.236144336,0,1.161158294,0,0.643359258,0,3.125205112,0,2.364308388,0,-0.803815645,0,1.722711743,0,2.24308253,0,0.115347131,0
gene_12120,0.392116456,0,0.45254606,0,0.059390314,0,0.748848369,0,0.945426157,0,0.196247272,0,0.426180585,0,1.294403324,0,0.828216672,0
gene_7960,-0.085518396,0,0.587662893,0,0.5485245,0,1.00243147,0,0.338888045,0,-0.672730526,0,1.246118089,0,1.587759152,0,0.261389498,0
gene_14105,0.447149317,0,0.354188588,0,-0.093883939,0,-0.393076849,0,-0.457980584,0,-0.06841494,0,0.731253597,0,1.022720282,0,0.25107685,0
gene_15154,-0.069175702,0,0.113094278,0,0.182837188,0,1.167038398,0,1.187765336,0,0.020514606,0,0.027801318,0,1.054618889,0,0.987264586,0
gene_15292,0.456639198,0,0.582604817,0,0.068891053,0,1.21714841,0,1.033093433,0,-0.186323388,0,0.567038016,0,1.589954427,0,0.971695068,0
gene_3857,0.007729532,0,0.271329334,0,0.265355925,0,0.087205671,0,0.130529257,0,0.037018408,0,0.525189693,0,1.30477105,0,0.734575744,0
gene_3293,-0.270201182,0,-0.584559579,0,-0.21249941,0,-0.264145126,0,-0.655278969,0,-0.391843925,0,0.646005909,0,1.197826446,0,0.508466636,0
gene_8084,0.022613913,0,0.293368753,0,0.24211334,0,0.150325003,0,0.19295456,0,0.046654142,0,0.540928144,0,1.037855256,0,0.458688416,0
gene_1250,0.019935129,0,-0.187068561,0,-0.180182958,0,1.121428872,0,1.173768673,0,0.052977521,0,0.385455596,0,1.189766853,0,0.760776667,0
gene_3581,0.505682133,0,0.76197779,0,0.090998303,0,1.098857109,0,1.11813677,0,0.006805741,0,1.172646805,0,1.943212887,0,0.683339353,0
gene_14447,0.253899692,0,0.493837176,0,0.220987305,0,-0.282268838,0,-0.146672123,0,0.133676731,0,0.631399228,0,1.087309269,0,0.421629491,0
gene_1345,-0.027731692,0,0.324676553,0,0.072543476,0,0.357732205,0,0.295723766,0,-0.044061976,0,0.237452414,0,1.243272839,0,0.970859907,0
gene_15506,0.405633494,0,-0.173831952,0,-0.520169162,0,0.778633982,0,0.687906101,0,-0.087623852,0,0.249710555,0,1.216426763,0,0.920916867,0
gene_15688,-0.173652668,0,-0.075920036,0,0.141681636,0,1.686584341,0,2.529368922,0,0.287100259,0,1.548691491,0,2.124998557,0,0.173751879,0
gene_4496,-0.440750012,0,-0.12126593,0,0.450646052,0,-1.952729869,0,-0.717231988,0,1.131330189,0,0.956067987,0,1.29171512,0,0.24703222,0
gene_4934,0.170214793,0,1.383218439,0,0.033246391,0,1.998716393,0,4.558800543,0,1.199351103,0,1.405276586,0,3.130686849,0,-0.11311528,0
gene_15916,-0.319112361,0,0.501398512,0,0.147370218,0,1.848331935,0,5.196512279,0,2.170179764,0,1.580840955,0,2.59820367,0,0.246456121,0
gene_13292,0.523532638,0,0.791667591,0,0.217736651,0,0.507050419,0,0.532544495,0,0.013246954,0,1.063163729,0,1.097718531,0,-0.017415527,0
gene_13572,-0.301249684,0,2.008031765,0,0.991761669,0,-0.521930724,0,0.110815232,0,0.600847668,0,0.677177737,0,1.19188018,0,0.277843735,0
gene_7974,0,0,0,0,0,0,0,0,0,0,0,0,1.119435372,0,1.771933839,0,0.066794917,0
gene_688,0.233827177,0,0.291623869,0,-0.081602628,0,1.480185866,0,2.691143493,0,0.694862847,0,1.003519249,0,2.066953164,0,0.707589133,0
gene_805,0.161343976,0,0.95469277,0,0.192163723,0,0.002665686,0,0.363667218,0,0.253867783,0,2.872494596,0,2.702193148,0,-0.485839258,0
gene_16737,-0.39409013,0,-0.980652526,0,-0.173542163,0,0.630592943,0,-0.590168989,0,-1.20434896,0,1.058461121,0,1.130240451,0,-0.02370846,0
gene_16742,0.052125045,0,-1.002123026,0,-0.666278666,0,1.35257058,0,0.350895194,0,-0.880715713,0,0.979058842,0,1.945954896,0,0.920576399,0
gene_11769,-0.252168322,0,0.740102537,0,0.458739406,0,-0.684246269,0,0.122593646,0,0.812591288,0,1.274478504,0,1.108755182,0,-0.191398939,0
gene_107,0,0,0,0,0,0,0,0,0,0,0,0,1.623848068,0,2.141131259,0,0.755548957,0
gene_2154,0.190284238,0,0,0,-0.155618464,0,0.776575973,0,1.148458638,0,0.196881018,0,0.540455505,0,1.297809367,0,0.476705289,0
gene_8756,-1.020874362,0,0.077221533,0,0.932593949,0,-1.54309764,0,-0.201617128,0,1.338004351,0,1.635239698,0,1.370933482,0,-0.514435899,0
gene_15947,0.552981476,0,0.557856442,0,-0.089989716,0,0.568472884,0,1.238144711,0,0.637635354,0,1.095669703,0,1.153742839,0,0.003543941,0
gene_12793,-0.12303208,0,0.368940166,0,0.272389507,0,-4.948287983,0,-4.731481929,0,0.338430844,0,3.702107842,0,4.504566698,0,0.256416501,0
gene_16086,0.12932714,0,0.932510653,0,0.37801133,0,-0.170434439,0,-1.167365116,0,-0.654724623,0,1.019616413,0,1.194999161,0,0.543167879,0
gene_11388,0.083318269,0,-0.280721912,0,-0.215341452,0,0.069272111,0,-0.943746131,0,-0.979389883,0,1.328607159,0,1.53747095,0,0.093356844,0
gene_155,0.379396924,0,-0.332828251,0,-0.519443424,0,-0.760300378,0,-0.909617177,0,-0.164165442,0,0.421547134,0,1.308741032,0,0.848504218,0
gene_15077,-0.63117817,0,0.000104266,0,0.713034705,0,-0.55562483,0,-1.313759219,0,-0.763804339,0,0.819164603,0,1.164669597,0,0.281288878,0
gene_5984,0.547315725,0,1.13120441,0,0.24446174,0,-0.62364176,0,-0.464612034,0,0.159024001,0,0.463039657,0,1.45191944,0,0.916610991,0
gene_11280,0.622137089,0,0.275117944,0,-0.473408868,0,1.463275749,0,1.349856829,0,-0.115844238,0,1.397621687,0,1.065929299,0,-0.401309701,0
gene_8186,-0.354289011,0,-2.03657365,0,-1.033557028,0,0.919129036,0,0.785502728,0,-0.138704141,0,1.170827257,0,1.04415584,0,-0.191900535,0
gene_7506,-0.07437673,0,0.624020961,0,0.222804725,0,-2.999053466,0,-0.450051778,0,1.628530379,0,2.202135642,0,3.688872134,0,0.990199362,0
gene_7367,-0.057759911,0,0.463963891,0,0.158723866,0,0.317051768,0,0.597354554,0,0.303435898,0,0.596417583,0,1.242408928,0,0.684684887,0
gene_12026,-0.360934916,0,-0.404983011,0,0.132544619,0,0.04749373,0,0.293914755,0,0.25632805,0,0.985089526,0,1.216686295,0,0.184031767,0
gene_9628,0.157703086,0,0.052636737,0,-0.101955587,0,0.164271114,0,0.173142654,0,0.007587107,0,0.255873187,2.415319627,0.404477246,2.826601945,0.107691687,0
gene_9133,-0.099672858,0,-0.054237223,0,0.05160728,0,-2.805737961,0,-1.559436626,0,1.190217944,0,0.807764439,2.245169753,0.355697891,1.936841181,-0.529492975,0
gene_16858,-0.113784142,0,-0.153817461,0,-3.03E-05,0,0.024825525,0,0.348432615,0,0.322106339,0,-0.239798359,0,0.993979246,0,1.192778476,0
gene_9905,0.119015143,0,0.460562006,0,0.325963403,0,-0.007591665,0,0.123651823,0,0.124534467,0,-0.502597082,0,0.59173733,0,1.053398799,0
gene_13884,-0.207683007,0,-0.325672099,0,-0.080656551,0,-0.686940889,0,-0.551793926,0,0.113562933,0,-1.71577845,0,-0.315988032,0,1.43662586,0
gene_16836,0.1472346,0,-0.124336007,0,-0.261585786,0,0.299390777,0,0.10149867,0,-0.200251005,0,-0.932868105,0,0.934818208,0,1.819801759,0
gene_14364,-0.436041336,0,0.24133813,0,0.655944288,0,0.506678323,0,-0.190904662,0,-0.721193185,0,-0.888158325,0,0.710756557,0,1.554875968,0
gene_15160,0.448473138,0,0.021608704,0,-0.427872913,0,-1.73747267,0,-1.755899346,0,-0.029887642,0,-1.421150064,0,0.610256287,0,2.027309373,0
gene_4919,0.280257218,0,0.600701689,0,0.235482222,0,-0.859715826,0,-0.881204573,0,-0.071264973,0,-3.681114703,0,0.248295135,0,4.192335684,0
gene_9130,0.319563409,0,0.414095956,0,0.001591936,0,1.107968975,0,1.225491063,0,0.163214125,0,-2.135974051,0,0.839190866,0,3.056104048,0
gene_10420,0.576455662,0,1.245590103,0,-0.042170251,0,-0.984190236,0,-0.97156417,0,0.01331987,0,-2.481203933,0,0.643131164,0,3.542543128,0
gene_7027,0.027759398,0,-1.527273241,0,-0.410796335,0,0.354233711,0,-0.145299678,0,-0.434742527,0,-0.496987533,0,0.800873123,0,1.191320591,0
gene_4107,0.310911964,0,0.89595289,0,0.219987369,0,0.608498896,0,0.400250306,0,-0.137693832,0,-0.637608969,0,0.891732714,0,1.371705648,0
gene_12877,0.616348922,0,0.504780677,0,-0.254241681,0,-0.582226557,0,-0.31859988,0,0.222732022,0,-1.242652278,0,0.909561543,0,2.162954996,0
gene_5879,-0.285450731,0,-0.381030033,0,0.092824344,0,0.786738497,0,0.254111855,0,-0.398598605,0,-2.119610501,0,-0.273657742,0,1.792978456,0
gene_7860,0.371583715,0,2.625163372,0,0.136156754,0,-0.150231211,0,0.143855975,0,0.340603327,0,-1.47168632,0,0.034706898,0,1.384743235,0
gene_16604,0.366420938,0,0.434125089,0,-0.03244516,0,-0.694128197,0,-0.010377009,0,0.674168204,0,-0.788870694,0,0.478472596,0,1.172232627,0
gene_10414,-0.607322181,0,-3.550621562,0,0,0,-0.37447747,0,0.285106115,0,0.635879419,0,-1.591982879,0,-0.126466307,0,2.089494235,0
gene_7109,1.083438292,0,1.393402734,0,-0.241869965,0,-2.047667404,0,-2.160812425,0,0,0,-0.978702896,0,-0.200743642,0,1.17665157,0
gene_2461,0.118798047,0,0.281112518,0,0.017752117,0,2.05859429,0,1.462749888,0,-0.625471073,0,-0.915021115,0,0.801846416,0,1.770823921,0
gene_2569,-0.248294024,0,0.582169147,0,0.542089105,0,0.371192114,0,-1.066837346,0,-1.458226245,0,-1.019152923,0,0.863286833,0,1.821495764,0
gene_10845,0.798616136,0,0.564486279,0,-0.116998466,0,1.572166991,0,0.961993053,0,-0.488206426,0,-1.169696007,0,-0.085098778,0,1.127222694,0
gene_9604,0.148811149,0,-0.300680461,0,-0.274225394,0,-0.10947206,0,0.137854354,0,0.230586883,0,-0.763546454,0,0.458587363,0,1.203018694,0
gene_13523,-0.332706735,0,0.727571084,0,0.912040686,0,0.566110728,0,-0.568338649,0,-1.101004094,0,-1.02963027,0,0.233366187,0,1.232447055,0
gene_9775,-0.098486516,0,-3.454039527,0,-0.169022874,0,-0.66236488,0,0.329394749,0,0.761668225,0,-1.14907484,0,0.541353862,0,1.650506131,0
gene_5297,1.615687257,0,1.600411086,0,-0.222511553,0,0.789487401,0,0.626934022,0,-0.178008726,0,-0.78833568,0,0.457585707,0,1.195656037,0
gene_13365,-0.149170721,0,-2.433184898,0,-0.443218454,0,0.853626949,0,1.547464399,0,0.564178317,0,-1.700919523,0,-0.397956548,0,1.335728531,0
gene_13297,-0.190740463,0,-0.803296284,0,-0.078889512,0,1.686584341,0,2.003935884,0,-0.086410274,0,-0.956555664,0,0.539851123,0,1.332480385,0
gene_12416,-1.118426141,0,-0.546062581,0,0.475393515,0,-0.497764451,0,-1.548764446,0,-0.629107728,0,-1.733313454,0,0.071943641,0,1.875579223,0
gene_11325,0.246330383,0,1.151891098,0,0.131724856,0,0.067512965,0,-0.422226587,0,-0.392451712,0,-0.70206532,0,0.958292295,0,1.585051113,0
gene_3767,-0.10648258,0,-0.387850747,0,-0.169675266,0,0.117773784,0,0.480130214,0,0.297503565,0,-1.040031542,0,0.270880849,0,1.289822258,0
gene_5034,-0.060307655,0,-0.67104922,0,-0.252848791,0,1.423621002,0,0.905605818,0,-0.478740264,0,-2.973062472,0,-0.857978182,0,1.809937429,0
gene_19099,-0.162946254,0,-1.173582399,0,-0.063567922,0,1.735320237,0,-0.102330538,0,-1.590035178,0,-0.177020175,0,0.984154661,0,1.073695536,0
gene_81,0.045682482,0,0.275469453,0,0.14028576,0,0.671879181,0,0.973513004,0,0.282907418,0,-0.409477554,0,0.72075748,0,1.103264064,0
gene_15849,0.012282336,0,-0.249929953,0,-0.257618133,0,-0.416492593,0,-0.555888532,0,-0.140525311,0,0.216531464,0,-0.400127781,0,-0.656440301,1.850833171
gene_8173,-0.034690878,0,-0.038479565,1.708037496,0.001499564,0,0.363841313,0,0.316214687,0,-0.045591891,0,0.152011574,0,-0.075705608,0,-0.267371123,1.665229503
gene_5856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.205805106
gene_13751,0.891230735,0,-0.219204597,0,-1.125530065,0,0.002543695,0,-0.610884578,0,-0.612874844,0,0.631563871,0,-1.276298343,-1.905087002,-1.843694492,0
gene_1077,-0.488851763,0,-0.907615308,0,-0.403749025,0,-0.728631015,0,-0.631965948,0,0.100369853,0,-0.926994381,0,-1.53758669,-1.934795721,-0.638974349,-2.695226472
gene_12349,-0.152987165,0,0.349863347,0,0.465403996,0,0.560137721,0,0.758505637,0,0.208587023,0,-0.230545923,0,-1.0097622,-2.567808442,-0.810595014,-2.134265676
gene_8735,-0.310741991,0,-0.452238739,0,-0.053309516,0,-0.255002641,0,-1.120322986,0,-0.860254789,0,-0.895957891,0,-1.68763569,-2.611373426,-0.816251855,0
gene_12196,0.345353812,0,1.016086449,0,0.270063952,0,0.3452838,0,0.852261414,0,0.457561298,0,-0.923597439,0,-1.44146851,-3.422433256,-0.474675281,0
gene_5405,-0.074921816,0,-0.128095126,0,-0.044009186,0,0.261816681,0,0.485618686,0,0.223736523,0,-0.264078678,0,-1.95989036,0,-1.730246473,0
gene_1319,0.285836998,0,0.34795575,0,0.060679528,0,0.499783353,0,0.306058042,0,-0.197809297,0,0.067626067,0,-1.586292462,0,-1.690731419,0
gene_2540,-0.046332666,0,-0.416893681,0,-0.359488221,0,-0.238376898,0,-0.451013221,0,-0.214976148,0,-0.240622694,0,-1.510079798,0,-1.307763971,0
gene_15048,0.04314398,0,-0.008813658,0,-0.047277392,0,0.409110694,0,0.190239851,0,-0.223899693,0,-0.272527427,0,-1.569304106,0,-1.326988167,0
gene_16006,0.019376578,0,0.27737922,0,0.258719014,0,-0.199354413,0,0.076515502,0,0.26918966,0,0.006930039,0,-1.429934999,0,-1.475405169,0
gene_8492,1.235731291,0,2.331001174,0,0.917760585,0,2.056295614,0,2.02767171,0,-0.039283998,0,1.355428501,0,-1.584084888,0,-2.95652048,0
gene_15667,0.327829993,0,-0.018565016,0,-0.346229006,0,0.146592011,0,0.082627381,0,-0.061959612,0,-0.644968965,0,-1.910005856,0,-1.284376953,0
gene_8790,0.281005005,0,0.20503463,0,-0.145087016,0,-0.466918354,0,0.433872514,0,0.699459948,0,0.163283736,0,-1.773460868,0,-1.957316299,0
gene_4569,0.380637532,0,-0.18962431,0,-0.489588705,0,-0.24386631,0,-0.783235846,0,-0.525969363,0,-0.215962864,0,-7.039449473,0,-6.302051848,0
gene_463,-0.263803305,0,0.008030192,0,0.269146158,0,-0.331259775,0,-0.334155563,0,-0.001873442,0,0.265988479,0,-2.029369993,0,-2.336397837,0
gene_10143,-0.028979998,0,0.04958988,0,0.078017066,0,-0.080657674,0,0.073229742,0,0.151155117,0,0.209681473,0,-1.054546408,0,-1.301323706,0
gene_2932,-0.150421069,0,0.311713571,0,0.417768237,0,0.621960925,0,0.445331037,0,-0.175015742,0,-0.088305334,0,-1.882568684,0,-1.816359811,0
gene_13154,-0.095510077,0,-0.427910449,0,-0.18989997,0,0.754011778,0,0.504347352,0,-0.254339772,0,-0.050183819,0,-1.054562934,0,-1.039025339,0
gene_11989,0.521890397,0,0.526830349,0,-0.009282928,0,0.379157863,0,0.231853221,0,-0.149446918,0,0.432272906,0,-1.334177723,0,-1.796661296,0
gene_11215,-0.167843374,0,-0.291511813,0,-0.120062222,0,-0.976276555,0,-0.857466064,0,0.11819415,0,-0.664719004,0,-2.631515836,0,-2.001102135,0
gene_12843,-0.194196986,0,-0.036492058,0,0.155605879,0,-0.416583942,0,-0.089382788,0,0.325099372,0,0.264554724,0,-4.808947387,0,-5.949368137,0
gene_12453,-0.356073832,0,-0.404267232,0,-0.040733004,0,-0.382796964,0,-0.210052146,0,0.167353765,0,-0.561632271,0,-1.984269049,0,-1.457269838,0
gene_106,0.037473449,0,-0.395121632,0,-0.415609263,0,-0.791274877,0,-1.07581762,0,-0.287350549,0,0.043485718,0,-2.775262014,0,-2.83124178,0
gene_4421,0.136345094,0,0.063204646,0,-0.073763045,0,0.451463735,0,0.579700996,0,0.125934191,0,-0.021597871,0,-1.652282415,0,-1.659739856,0
gene_11031,-0.442881815,0,-0.578995997,0,-0.064416039,0,0.132525782,-1.079856502,-0.127550902,0,-0.260206327,0,-0.332276787,0,-1.525136284,0,-1.228604645,0
gene_4204,0.235972373,0,0.165561894,0,-0.070132937,0,0.355687077,0,0.434651609,0,0.079904423,0,-0.127445696,0,-1.931385731,0,-1.838272739,0
gene_8895,0.300122223,0,0.441014391,0,0.141630218,0,1.119699268,0,1.057551225,0,-0.063301712,0,0.195694254,0,-1.410039688,0,-1.643914094,0
gene_3950,0.280508049,0,0.582758025,1.750167894,0.278866322,0,-0.132751052,0,-0.415704126,0,-0.279247104,0,-0.781292794,0,-3.290478149,0,-2.367758332,0
gene_2608,0.576986588,0,0.458427514,0,-0.12294624,0,0.938053527,0,0.729362099,0,-0.209269331,0,-0.206490186,0,-2.462339135,0,-2.242677007,0
gene_14685,0.185154639,0,0.143383326,0,-0.05864067,0,0.444692552,0,-0.090060171,0,-0.530877119,0,0.126287,0,-1.870062268,0,-1.994774395,0
gene_3307,0.119539898,0,0.06177954,0,-0.059856471,0,-0.138014274,0,-0.191876116,0,-0.055749784,0,-0.270451062,0,-2.375312048,0,-2.133555576,0
gene_133,-0.125287726,0,0.382587462,0,0.43249774,0,1.030663655,0,1.084777354,0,0.051549676,0,0.471057366,0,-2.058834939,0,-2.526000594,0
gene_9028,0.401594735,0,0.387641135,0,-0.023137523,0,1.087221667,0,0.83398854,0,-0.256518939,0,0.39859984,0,-1.224708277,0,-1.660676198,0
gene_1989,0.514483768,0,0.846385715,0,0.212426893,0,-0.429054797,0,-0.735577374,0,-0.311505131,0,-0.999273852,0,-2.680613618,0,-1.707400485,0
gene_7475,0.429776899,0,0.145673001,0,-0.255527188,0,-0.783778645,0,-0.844098351,0,-0.06428738,0,0.145937248,0,-1.583428451,0,-1.752180301,0
gene_2297,0.372943363,0,0.554979696,0,0.140146198,0,0.599739346,0,0.648638641,0,0.046084797,0,-0.077055717,0,-1.260646516,0,-1.212002036,0
gene_1246,0.462405433,0,0.298283062,0,-0.170043934,0,0.650088256,0,0.371818222,0,-0.288206478,0,-0.26205057,0,-1.887565524,0,-1.661394872,0
gene_7671,-0.18872653,0,-0.313399703,0,-0.120366735,0,-0.393240842,0,-0.416010107,0,-0.022442752,0,-0.383017218,0,-2.839901188,0,-2.489002343,0
gene_16363,-0.288915419,0,0.054266163,0,0.605586522,0,3.238507123,0,3.83520399,0,0.495924802,0,0.125658495,0,-3.80181906,0,-4.415507851,0
gene_74,0.388791152,0,0.493021264,0,0.093324808,0,0.152795905,0,0.047977625,0,-0.102527733,0,0.272803803,0,-1.222255625,0,-1.525837201,0
gene_9339,-0.271777806,0,-0.414811848,0,0.23492858,0,0.90359152,0,0.841958985,0,-0.114297118,0,-0.374029711,0,-2.95566458,0,-2.837411051,0
gene_12336,-1.043280333,0,-1.378752257,0,-0.165274127,0,1.558348629,0,-0.558560977,0,-2.159194655,0,1.107351992,0,-1.846277206,0,-2.87867731,0
gene_3087,-0.443579213,0,-0.21387155,0,0.32748836,0,-1.033964649,0,-0.87555336,0,0.158470387,0,-0.162409652,0,-1.16092835,0,-1.04714072,0
gene_12512,-0.579434872,0,0.024781232,0,0.574520201,0,1.250239473,0,1.466108352,0,0.222399417,0,1.201531561,0,-2.078765679,0,-3.341257161,0
gene_14350,-0.526987737,0,-0.187373296,0,0.382689851,0,-0.415462068,0,-0.554958031,0,-0.145463887,0,-0.450090352,0,-1.570522178,0,-1.1614865,0
gene_8419,0.611810287,0,-0.675340566,0,-0.497978499,0,-0.319571784,0,-1.12586953,0,-0.707860556,0,0.330259063,0,-4.449494516,0,-3.97522022,0
gene_3430,-0.057324334,0,-0.993017604,0,-0.32032028,0,-2.364373583,0,-1.575319236,0,0,0,-2.044246148,0,-4.438324557,0,-1.379854257,0
gene_16313,0.048071506,0,0.56561712,0,0.306736668,0,0.615537802,0,0.903153496,0,0.273639026,0,0.086980486,0,-1.649330473,0,-1.689165644,0
gene_1254,-0.195830058,0,0.259110616,0,0.465495604,0,-1.098610129,0,-1.088138081,0,0.013909816,0,-0.985343881,0,-2.964700718,0,-1.789829019,0
gene_6074,0.022078679,0,-0.695415379,0,-0.397325166,0,0.648722727,0,-0.023964551,0,-0.669787759,0,-0.090270626,0,-1.539990415,0,-1.472080729,0
gene_183,0.170866117,0,0.871729977,0,0.495066346,0,-0.195090146,0,-0.089897914,0,0.104428442,0,-1.380380449,0,-2.854873789,0,-1.403670214,0
gene_1318,0.149669965,0,0.130675892,0,-0.015065694,0,0.437449049,0,0.498643167,0,0.056264505,0,-0.240085757,0,-1.234001906,0,-1.021135238,0
gene_2551,0.158899824,0,0.153960645,0,-0.00428541,0,0.618667458,0,0.484800788,0,-0.150610776,0,-0.473715651,0,-1.911931381,0,-1.469201128,0
gene_13519,0.920890086,0,2.006771093,0,-0.091781958,0,-1.678240055,0,-1.849653101,0,-0.184964641,0,-1.044229015,0,-5.484495897,0,-3.304013042,0
gene_16727,0.627141101,0,0.693869783,0,-0.359280237,0,-1.039680533,0,-0.331389162,0,0.869436875,0,0.11794874,0,-4.761261254,0,-2.011542509,0
gene_4132,0.350364993,0,1.352191557,0,0.356869694,0,2.513626827,0,2.610142475,0,0.041037489,0,-0.585234397,0,-1.407019246,0,-1.725051183,0
gene_11148,-0.124304747,0,0.087311847,0,0.192085572,0,1.024387255,0,0.350908314,0,-0.685109264,0,0.37132953,0,-2.486972972,0,-2.522434722,0
